state_abbr,state_fips,county_name,is_metro,county_code,pop2023,fmr_0,fmr_1,fmr_2,fmr_3,fmr_4
TX,48,Rusk,1,401,52755,890.00,895.00,1175.00,1451.00,1606.00
WI,55,Rusk,0,107,14179,737.00,742.00,973.00,1196.00,1288.00
AL,01,Russell,1,113,58849,895.00,939.00,1088.00,1445.00,1703.00
KS,20,Russell,0,167,6702,643.00,765.00,877.00,1062.00,1276.00
KY,21,Russell,0,207,18021,619.00,660.00,866.00,1038.00,1147.00
VA,51,Russell,0,167,25763,744.00,748.00,914.00,1156.00,1377.00
NC,37,Rutherford,0,161,64680,801.00,806.00,925.00,1275.00,1332.00
TN,47,Rutherford,1,149,343727,1507.00,1578.00,1730.00,2211.00,2696.00
VT,50,Rutland,0,021,770,1019.00,1026.00,1345.00,1638.00,1987.00
PR,72,Sabana Grande Municipio,1,121,22639,407.00,410.00,530.00,659.00,702.00
TX,48,Sabine,0,403,9980,737.00,742.00,973.00,1167.00,1432.00
LA,22,Sabine Parish,0,085,22209,681.00,686.00,884.00,1065.00,1241.00
IA,19,Sac,0,161,9778,786.00,791.00,919.00,1226.00,1231.00
CA,06,Sacramento,1,067,1579211,1748.00,1832.00,2255.00,3002.00,3460.00
ME,23,Sagadahoc,1,023,598,1105.00,1264.00,1577.00,2193.00,2645.00
MI,26,Saginaw,1,145,189821,770.00,851.00,1117.00,1440.00,1479.00
CO,08,Saguache,0,109,6454,748.00,797.00,975.00,1295.00,1529.00
VA,51,Salem city,1,775,25372,1004.00,1053.00,1254.00,1743.00,2104.00
NJ,34,Salem,1,033,64840,1397.00,1520.00,1810.00,2170.00,2423.00
PR,72,Salinas Municipio,0,123,25688,414.00,433.00,475.00,661.00,717.00
AR,05,Saline,1,125,123988,984.00,989.00,1147.00,1540.00,1822.00
IL,17,Saline,0,165,23662,634.00,701.00,920.00,1207.00,1264.00
KS,20,Saline,0,169,54160,765.00,770.00,1009.00,1222.00,1336.00
MO,29,Saline,0,195,23219,660.00,677.00,888.00,1153.00,1176.00
NE,31,Saline,0,151,14275,666.00,732.00,961.00,1337.00,1446.00
UT,49,Salt Lake,1,035,1180643,1259.00,1456.00,1747.00,2333.00,2666.00
SC,45,Saluda,1,081,18952,1032.00,1164.00,1276.00,1623.00,1911.00
NC,37,Sampson,0,163,59317,663.00,806.00,925.00,1109.00,1302.00
TX,48,San Augustine,0,405,7920,789.00,811.00,1015.00,1321.00,1493.00
CA,06,San Benito,1,069,64753,2205.00,2212.00,2902.00,3944.00,4190.00
CA,06,San Bernardino,1,071,2180563,1692.00,1777.00,2201.00,2912.00,3514.00
CA,06,San Diego,1,073,3289701,2288.00,2459.00,3001.00,3998.00,4845.00
CA,06,San Francisco,1,075,851036,2485.00,2977.00,3604.00,4604.00,4772.00
PR,72,San Germán Municipio,1,125,31680,407.00,410.00,530.00,659.00,702.00
TX,48,San Jacinto,1,407,27666,935.00,1048.00,1149.00,1536.00,1928.00
CA,06,San Joaquin,1,077,779445,1288.00,1395.00,1742.00,2423.00,2922.00
CO,08,San Juan,0,111,690,945.00,1119.00,1227.00,1509.00,1924.00
NM,35,San Juan,1,045,121798,882.00,885.00,1085.00,1509.00,1630.00
UT,49,San Juan,0,037,14524,836.00,872.00,1144.00,1372.00,1626.00
WA,53,San Juan,0,055,18001,1215.00,1343.00,1762.00,2332.00,2333.00
PR,72,San Juan Municipio,1,127,340903,559.00,572.00,663.00,868.00,1046.00
PR,72,San Lorenzo Municipio,1,129,37552,472.00,475.00,576.00,801.00,966.00
CA,06,San Luis Obispo,1,079,281712,1842.00,2036.00,2671.00,3584.00,4105.00
CA,06,San Mateo,1,081,754250,2485.00,2977.00,3604.00,4604.00,4772.00
CO,08,San Miguel,0,113,8082,1245.00,1254.00,1645.00,2288.00,2579.00
NM,35,San Miguel,0,047,27215,783.00,920.00,1008.00,1402.00,1626.00
TX,48,San Patricio,1,409,68942,1031.00,1117.00,1366.00,1796.00,2054.00
TX,48,San Saba,0,411,5779,781.00,786.00,1031.00,1288.00,1517.00
PR,72,San Sebastián Municipio,1,131,39183,480.00,482.00,564.00,680.00,756.00
SD,46,Sanborn,0,111,2373,641.00,766.00,929.00,1292.00,1438.00
MT,30,Sanders,0,089,12615,769.00,878.00,1115.00,1337.00,1803.00
NM,35,Sandoval,1,043,149460,1009.00,1185.00,1464.00,2036.00,2399.00
OH,39,Sandusky,0,143,58885,671.00,799.00,973.00,1214.00,1313.00
IL,17,Sangamon,1,167,196122,829.00,970.00,1203.00,1611.00,1682.00
MI,26,Sanilac,0,151,40759,671.00,742.00,973.00,1253.00,1316.00
UT,49,Sanpete,0,039,28816,863.00,900.00,1181.00,1441.00,1564.00
CA,06,Santa Barbara,1,083,445213,2459.00,2746.00,3124.00,4075.00,4647.00
CA,06,Santa Clara,1,085,1916831,2621.00,2982.00,3483.00,4602.00,5010.00
AZ,04,Santa Cruz,0,023,47838,778.00,860.00,1129.00,1570.00,1615.00
CA,06,Santa Cruz,1,087,268571,3179.00,3298.00,4214.00,5377.00,5659.00
NM,35,Santa Fe,1,049,154481,1259.00,1390.00,1685.00,2122.00,2231.00
PR,72,Santa Isabel Municipio,0,133,20207,414.00,433.00,475.00,661.00,717.00
FL,12,Santa Rosa,1,113,188994,1112.00,1257.00,1471.00,1952.00,2380.00
FL,12,Sarasota,1,115,439392,1418.00,1686.00,1958.00,2537.00,3027.00
NY,36,Saratoga,1,091,236328,1217.00,1417.00,1702.00,2041.00,2253.00
ND,38,Sargent,0,081,3828,814.00,816.00,935.00,1261.00,1569.00
NE,31,Sarpy,1,153,191272,1090.00,1148.00,1368.00,1813.00,2046.00
WI,55,Sauk,0,111,65664,807.00,951.00,1111.00,1404.00,1482.00
NE,31,Saunders,1,155,22374,870.00,956.00,1089.00,1432.00,1619.00
WI,55,Sawyer,0,113,18057,771.00,801.00,1051.00,1260.00,1392.00
NY,36,Schenectady,1,093,159447,1217.00,1417.00,1702.00,2041.00,2253.00
TX,48,Schleicher,0,413,2474,756.00,778.00,973.00,1266.00,1432.00
GA,13,Schley,0,249,4565,765.00,770.00,973.00,1342.00,1395.00
NY,36,Schoharie,1,095,29970,1217.00,1417.00,1702.00,2041.00,2253.00
MI,26,Schoolcraft,0,153,8062,689.00,858.00,973.00,1338.00,1380.00
IL,17,Schuyler,0,169,6879,632.00,836.00,916.00,1098.00,1315.00
MO,29,Schuyler,0,197,4066,612.00,677.00,888.00,1065.00,1176.00
NY,36,Schuyler,0,097,17855,792.00,875.00,1148.00,1508.00,1520.00
PA,42,Schuylkill,0,107,143201,727.00,786.00,1030.00,1341.00,1409.00
OH,39,Scioto,0,145,73716,671.00,808.00,973.00,1328.00,1466.00
MO,29,Scotland,0,199,4720,660.00,705.00,888.00,1235.00,1490.00
NC,37,Scotland,0,165,34222,750.00,755.00,925.00,1244.00,1249.00
AR,05,Scott,0,127,9871,630.00,671.00,880.00,1159.00,1240.00
IL,17,Scott,0,171,4899,632.00,698.00,916.00,1098.00,1213.00
IN,18,Scott,0,143,24403,723.00,769.00,1009.00,1348.00,1353.00
IA,19,Scott,1,163,174315,817.00,928.00,1143.00,1498.00,1819.00
KS,20,Scott,0,171,5128,643.00,668.00,877.00,1132.00,1471.00
KY,21,Scott,1,209,57286,883.00,1079.00,1272.00,1743.00,1940.00
MN,27,Scott,1,139,151347,1242.00,1405.00,1709.00,2262.00,2531.00
MS,28,Scott,1,123,27943,790.00,795.00,952.00,1141.00,1260.00
MO,29,Scott,0,201,38055,691.00,709.00,930.00,1145.00,1231.00
TN,47,Scott,0,151,21917,724.00,762.00,925.00,1159.00,1552.00
VA,51,Scott,1,169,21536,720.00,818.00,1044.00,1338.00,1464.00
NE,31,Scotts Bluff,0,157,36048,685.00,758.00,987.00,1314.00,1397.00
GA,13,Screven,0,251,14026,737.00,742.00,973.00,1222.00,1395.00
TX,48,Scurry,0,415,16883,862.00,1012.00,1109.00,1528.00,1588.00
AR,05,Searcy,0,129,7880,630.00,671.00,880.00,1224.00,1240.00
AR,05,Sebastian,1,131,128184,683.00,714.00,937.00,1266.00,1532.00
CO,08,Sedgwick,0,115,2391,746.00,759.00,973.00,1167.00,1525.00
KS,20,Sedgwick,1,173,522700,782.00,849.00,1099.00,1444.00,1784.00
FL,12,Seminole,1,117,471321,1650.00,1731.00,1972.00,2476.00,2924.00
GA,13,Seminole,0,253,9117,765.00,770.00,973.00,1347.00,1395.00
OK,40,Seminole,0,133,23592,673.00,734.00,937.00,1256.00,1368.00
NY,36,Seneca,0,099,33651,879.00,921.00,1169.00,1550.00,1961.00
OH,39,Seneca,0,147,55062,762.00,767.00,1007.00,1226.00,1333.00
TN,47,Sequatchie,1,153,16065,1211.00,1263.00,1390.00,1734.00,1853.00
OK,40,Sequoyah,1,135,39538,683.00,714.00,937.00,1266.00,1532.00
AR,05,Sevier,0,133,15913,666.00,671.00,880.00,1097.00,1210.00
TN,47,Sevier,0,155,98455,883.00,973.00,1159.00,1522.00,1535.00
UT,49,Sevier,0,041,21667,748.00,945.00,1085.00,1440.00,1547.00
KS,20,Seward,0,175,21942,733.00,771.00,1000.00,1344.00,1505.00
NE,31,Seward,1,159,17644,730.00,756.00,967.00,1345.00,1450.00
TX,48,Shackelford,0,417,3134,756.00,778.00,973.00,1266.00,1432.00
MO,29,Shannon,0,203,7132,654.00,677.00,888.00,1083.00,1320.00
MS,28,Sharkey,0,125,3910,708.00,713.00,842.00,1115.00,1118.00
AR,05,Sharp,0,135,17422,659.00,671.00,880.00,1224.00,1432.00
CA,06,Shasta,1,089,181852,1172.00,1212.00,1590.00,2211.00,2667.00
WI,55,Shawano,0,115,40848,692.00,814.00,973.00,1245.00,1288.00
KS,20,Shawnee,1,177,178625,792.00,820.00,1057.00,1392.00,1411.00
WI,55,Sheboygan,1,117,117741,769.00,888.00,1116.00,1351.00,1527.00
AL,01,Shelby,1,117,223916,1024.00,1155.00,1266.00,1583.00,1801.00
IL,17,Shelby,0,173,21042,656.00,789.00,951.00,1140.00,1435.00
IN,18,Shelby,1,145,44940,1118.00,1267.00,1473.00,1907.00,2338.00
IA,19,Shelby,0,165,11737,682.00,838.00,919.00,1278.00,1309.00
KY,21,Shelby,1,211,48105,954.00,1027.00,1143.00,1417.00,1697.00
MO,29,Shelby,0,205,6049,660.00,703.00,888.00,1189.00,1429.00
OH,39,Shelby,0,149,48145,720.00,787.00,1033.00,1384.00,1448.00
TN,47,Shelby,1,157,926440,1060.00,1154.00,1274.00,1683.00,1959.00
TX,48,Shelby,0,419,24157,756.00,888.00,973.00,1353.00,1439.00
VA,51,Shenandoah,0,171,44337,849.00,855.00,1091.00,1394.00,1523.00
MN,27,Sherburne,1,141,97820,1242.00,1405.00,1709.00,2262.00,2531.00
KS,20,Sheridan,0,179,2450,643.00,699.00,877.00,1052.00,1276.00
MT,30,Sheridan,0,091,3700,908.00,923.00,1211.00,1684.00,1809.00
NE,31,Sheridan,0,161,5102,666.00,732.00,961.00,1152.00,1497.00
ND,38,Sheridan,0,083,1338,738.00,743.00,924.00,1285.00,1550.00
WY,56,Sheridan,0,033,31176,855.00,860.00,1129.00,1354.00,1891.00
KS,20,Sherman,0,181,5940,683.00,710.00,932.00,1117.00,1356.00
NE,31,Sherman,0,163,2970,666.00,732.00,961.00,1337.00,1507.00
OR,41,Sherman,0,055,1900,937.00,1026.00,1346.00,1677.00,2258.00
TX,48,Sherman,0,421,2414,756.00,778.00,973.00,1266.00,1432.00
MI,26,Shiawassee,0,155,68124,787.00,812.00,1066.00,1428.00,1571.00
ID,16,Shoshone,0,079,13399,837.00,860.00,1128.00,1352.00,1892.00
MN,27,Sibley,0,143,14950,671.00,742.00,973.00,1299.00,1304.00
CA,06,Sierra,0,091,2916,1068.00,1165.00,1529.00,2126.00,2527.00
NM,35,Sierra,0,051,11506,692.00,765.00,1004.00,1396.00,1619.00
MT,30,Silver Bow,0,093,35306,1028.00,1149.00,1414.00,1967.00,2180.00
KY,21,Simpson,0,213,19574,754.00,872.00,1055.00,1405.00,1473.00
MS,28,Simpson,1,127,25889,592.00,762.00,858.00,1193.00,1439.00
IA,19,Sioux,0,167,35815,735.00,740.00,971.00,1246.00,1351.00
NE,31,Sioux,0,165,1162,666.00,732.00,961.00,1187.00,1284.00
ND,38,Sioux,0,085,3896,727.00,733.00,873.00,1146.00,1385.00
CA,06,Siskiyou,0,093,44049,962.00,969.00,1249.00,1737.00,1915.00
AK,02,Sitka City and Borough,0,220,8462,1099.00,1350.00,1566.00,2178.00,2627.00
WA,53,Skagit,1,057,129480,1186.00,1311.00,1720.00,2392.00,2599.00
AK,02,Skagway Municipality,0,230,1303,1133.00,1253.00,1644.00,2245.00,2708.00
WA,53,Skamania,1,059,12118,1570.00,1677.00,1922.00,2619.00,3109.00
ND,38,Slope,0,087,837,738.00,743.00,924.00,1285.00,1550.00
KS,20,Smith,0,183,3561,643.00,762.00,877.00,1134.00,1276.00
MS,28,Smith,0,129,14310,727.00,768.00,842.00,1012.00,1118.00
TN,47,Smith,1,159,20034,796.00,801.00,1051.00,1368.00,1392.00
TX,48,Smith,1,423,234667,984.00,1089.00,1338.00,1793.00,1981.00
VA,51,Smyth,0,173,29799,642.00,753.00,914.00,1191.00,1429.00
WA,53,Snohomish,1,061,828337,2074.00,2146.00,2501.00,3272.00,3847.00
PA,42,Snyder,0,109,39797,770.00,894.00,1059.00,1321.00,1566.00
NM,35,Socorro,0,053,16453,723.00,888.00,973.00,1353.00,1569.00
CA,06,Solano,1,095,450995,1567.00,1705.00,2178.00,2911.00,3297.00
ME,23,Somerset,0,025,2570,1015.00,1083.00,1266.00,1689.00,1812.00
MD,24,Somerset,1,039,24672,901.00,907.00,1167.00,1586.00,1667.00
NJ,34,Somerset,1,035,344978,1804.00,1978.00,2486.00,2981.00,3296.00
PA,42,Somerset,0,111,73802,830.00,835.00,973.00,1307.00,1469.00
TX,48,Somervell,0,425,9337,789.00,811.00,1015.00,1321.00,1493.00
CA,06,Sonoma,1,097,488436,1949.00,2155.00,2827.00,3887.00,4147.00
CT,09,South Central Connecticut Planning Region,1,170,5280,1372.00,1591.00,1969.00,2433.00,2872.00
VA,51,Southampton,0,175,18003,811.00,817.00,1051.00,1346.00,1764.00
AK,02,Southeast Fairbanks Census Area,0,240,6888,942.00,1198.00,1313.00,1826.00,2162.00
GA,13,Spalding,1,255,67415,1585.00,1660.00,1820.00,2182.00,2605.00
SC,45,Spartanburg,1,083,330119,1034.00,1083.00,1187.00,1439.00,1661.00
IN,18,Spencer,0,147,19935,659.00,729.00,956.00,1330.00,1382.00
KY,21,Spencer,1,215,19549,966.00,1047.00,1272.00,1625.00,1891.00
SD,46,Spink,0,115,6355,641.00,777.00,929.00,1114.00,1537.00
WA,53,Spokane,1,063,538711,1103.00,1193.00,1531.00,2088.00,2506.00
VA,51,Spotsylvania,1,177,141097,1953.00,2015.00,2246.00,2835.00,3332.00
LA,22,Saint Bernard Parish,1,087,44038,964.00,1113.00,1331.00,1701.00,1996.00
MO,29,Saint Charles,1,183,406262,955.00,995.00,1218.00,1568.00,1812.00
LA,22,Saint Charles Parish,1,089,52191,964.00,1113.00,1331.00,1701.00,1996.00
AL,01,Saint Clair,1,115,91719,1024.00,1155.00,1266.00,1583.00,1801.00
IL,17,Saint Clair,1,163,256791,955.00,995.00,1218.00,1568.00,1812.00
MI,26,Saint Clair,1,147,160257,1009.00,1122.00,1411.00,1724.00,1868.00
MO,29,Saint Clair,0,185,9330,612.00,677.00,888.00,1065.00,1320.00
VI,78,Saint Croix,0,010,53234,1002.00,1023.00,1249.00,1504.00,1656.00
WI,55,Saint Croix,1,109,93752,1242.00,1405.00,1709.00,2262.00,2531.00
AR,05,Saint Francis,0,123,23138,661.00,703.00,923.00,1161.00,1310.00
MO,29,Saint Francois,0,187,66814,684.00,689.00,904.00,1169.00,1197.00
LA,22,Saint Helena Parish,1,091,10872,1032.00,1064.00,1204.00,1511.00,1943.00
LA,22,Saint James Parish,1,093,20090,697.00,702.00,921.00,1281.00,1315.00
VI,78,Saint John,0,020,4197,1563.00,1578.00,1969.00,2362.00,2607.00
LA,22,Saint John the Baptist Parish,1,095,41986,964.00,1113.00,1331.00,1701.00,1996.00
FL,12,Saint Johns,1,109,278722,1355.00,1382.00,1658.00,2043.00,2561.00
IN,18,Saint Joseph,1,141,272388,898.00,1105.00,1292.00,1567.00,1711.00
MI,26,Saint Joseph,0,149,60887,721.00,777.00,1019.00,1380.00,1480.00
LA,22,Saint Landry Parish,0,097,82574,631.00,636.00,834.00,1040.00,1202.00
NY,36,Saint Lawrence,0,089,108670,742.00,816.00,1071.00,1284.00,1418.00
MO,29,Saint Louis city,1,510,298018,955.00,995.00,1218.00,1568.00,1812.00
MN,27,Saint Louis,1,137,200122,849.00,978.00,1232.00,1689.00,2067.00
MO,29,Saint Louis,1,189,999703,955.00,995.00,1218.00,1568.00,1812.00
FL,12,Saint Lucie,1,111,334682,1455.00,1467.00,1757.00,2421.00,2579.00
LA,22,Saint Martin Parish,1,099,51856,779.00,898.00,1019.00,1301.00,1581.00
LA,22,Saint Mary Parish,0,101,49114,717.00,722.00,947.00,1244.00,1512.00
MD,24,Saint Mary's,1,037,113814,1394.00,1672.00,1833.00,2264.00,2889.00
LA,22,Saint Tammany Parish,1,103,266168,990.00,1130.00,1331.00,1724.00,1996.00
VI,78,Saint Thomas,0,030,51181,1024.00,1189.00,1467.00,1759.00,1942.00
KS,20,Stafford,0,185,4054,643.00,682.00,877.00,1167.00,1276.00
VA,51,Stafford,1,179,157606,1953.00,2015.00,2246.00,2835.00,3332.00
CA,06,Stanislaus,1,099,552063,1255.00,1356.00,1758.00,2442.00,2823.00
SD,46,Stanley,0,117,2979,713.00,788.00,1034.00,1316.00,1601.00
NC,37,Stanly,0,167,62723,638.00,705.00,925.00,1281.00,1466.00
KS,20,Stanton,0,187,2060,643.00,668.00,877.00,1132.00,1276.00
NE,31,Stanton,0,167,5828,773.00,849.00,1114.00,1336.00,1475.00
IL,17,Stark,1,175,5395,758.00,818.00,1039.00,1346.00,1449.00
ND,38,Stark,0,089,32989,869.00,874.00,1056.00,1469.00,1771.00
OH,39,Stark,1,151,374199,749.00,846.00,1086.00,1371.00,1451.00
IN,18,Starke,0,149,23308,685.00,729.00,956.00,1151.00,1517.00
TX,48,Starr,0,427,65716,737.00,742.00,973.00,1353.00,1490.00
VA,51,Staunton city,1,790,25581,1088.00,1095.00,1261.00,1734.00,1941.00
MO,29,Ste. Genevieve,0,186,18494,685.00,767.00,922.00,1105.00,1547.00
MN,27,Stearns,1,145,158622,874.00,919.00,1206.00,1604.00,1873.00
MN,27,Steele,0,147,37396,787.00,870.00,1142.00,1549.00,1816.00
ND,38,Steele,0,091,1774,697.00,702.00,873.00,1214.00,1464.00
GA,13,Stephens,0,257,26732,762.00,767.00,1006.00,1275.00,1688.00
OK,40,Stephens,0,137,43140,775.00,779.00,937.00,1303.00,1509.00
TX,48,Stephens,0,429,9260,789.00,811.00,1015.00,1321.00,1493.00
IL,17,Stephenson,0,177,44482,694.00,698.00,916.00,1124.00,1342.00
TX,48,Sterling,0,431,1392,789.00,899.00,1133.00,1519.00,1871.00
IN,18,Steuben,0,151,34507,784.00,790.00,1036.00,1337.00,1372.00
NY,36,Steuben,0,101,93584,865.00,871.00,1081.00,1410.00,1800.00
KS,20,Stevens,0,189,5275,662.00,688.00,903.00,1100.00,1196.00
MN,27,Stevens,0,149,9682,683.00,755.00,991.00,1378.00,1662.00
WA,53,Stevens,1,065,46774,879.00,885.00,1131.00,1573.00,1897.00
GA,13,Stewart,1,259,5121,803.00,843.00,973.00,1293.00,1351.00
TN,47,Stewart,1,161,13724,692.00,815.00,1004.00,1396.00,1684.00
MT,30,Stillwater,1,095,8978,884.00,958.00,1257.00,1748.00,2109.00
MO,29,Stoddard,0,207,28656,660.00,677.00,888.00,1183.00,1247.00
NC,37,Stokes,1,169,44696,995.00,1082.00,1232.00,1607.00,1898.00
AR,05,Stone,0,137,12393,651.00,693.00,909.00,1264.00,1281.00
MS,28,Stone,1,131,18360,734.00,739.00,969.00,1162.00,1432.00
MO,29,Stone,0,209,31314,649.00,703.00,923.00,1284.00,1548.00
TX,48,Stonewall,0,433,1331,789.00,811.00,1015.00,1321.00,1493.00
NV,32,Storey,1,029,4095,1289.00,1489.00,1870.00,2539.00,2949.00
IA,19,Story,1,169,98573,972.00,1026.00,1153.00,1601.00,1934.00
NH,33,Strafford,1,017,9420,1601.00,1677.00,2194.00,2693.00,2941.00
ND,38,Stutsman,0,093,21609,676.00,680.00,873.00,1214.00,1464.00
WY,56,Sublette,0,035,8801,759.00,764.00,995.00,1384.00,1643.00
VA,51,Suffolk city,1,800,94856,1492.00,1512.00,1713.00,2376.00,2797.00
MA,25,Suffolk,1,025,663972,2359.00,2476.00,2941.00,3526.00,3894.00
NY,36,Suffolk,1,103,1524486,1992.00,2379.00,2747.00,3563.00,3768.00
IN,18,Sullivan,1,153,20791,758.00,783.00,1028.00,1251.00,1720.00
MO,29,Sullivan,0,211,5983,660.00,809.00,888.00,1110.00,1320.00
NH,33,Sullivan,0,019,1131,1216.00,1332.00,1747.00,2418.00,2694.00
NY,36,Sullivan,0,105,78725,995.00,1070.00,1302.00,1811.00,1891.00
PA,42,Sullivan,0,113,5880,708.00,775.00,973.00,1353.00,1595.00
TN,47,Sullivan,1,163,158722,720.00,818.00,1044.00,1338.00,1464.00
MO,29,Sullivan part,1,056,845,955.00,995.00,1218.00,1568.00,1812.00
SD,46,Sully,0,119,1318,654.00,722.00,948.00,1206.00,1468.00
WV,54,Summers,0,089,11985,667.00,706.00,869.00,1146.00,1151.00
CO,08,Summit,0,117,30955,1701.00,1880.00,2467.00,2958.00,3268.00
OH,39,Summit,1,153,539361,904.00,985.00,1268.00,1547.00,1681.00
UT,49,Summit,0,043,42524,1771.00,1887.00,2185.00,2958.00,3492.00
KS,20,Sumner,1,191,22517,751.00,812.00,1065.00,1277.00,1410.00
TN,47,Sumner,1,165,196845,1507.00,1578.00,1730.00,2211.00,2696.00
AL,01,Sumter,0,119,12196,619.00,642.00,827.00,1107.00,1193.00
FL,12,Sumter,1,119,131832,1076.00,1139.00,1328.00,1655.00,1937.00
GA,13,Sumter,0,261,29378,824.00,829.00,1088.00,1305.00,1441.00
SC,45,Sumter,1,085,105199,880.00,972.00,1276.00,1530.00,1871.00
MS,28,Sunflower,0,133,25867,581.00,642.00,842.00,1136.00,1260.00
NC,37,Surry,0,171,71429,700.00,705.00,925.00,1109.00,1406.00
VA,51,Surry,1,181,6546,905.00,920.00,1039.00,1445.00,1743.00
PA,42,Susquehanna,0,115,38540,760.00,805.00,1045.00,1342.00,1409.00
DE,10,Sussex,0,005,240668,1059.00,1066.00,1399.00,1757.00,2172.00
NJ,34,Sussex,1,037,144808,1612.00,1822.00,2205.00,2761.00,3137.00
VA,51,Sussex,1,183,10866,1442.00,1507.00,1655.00,2072.00,2553.00
CA,06,Sutter,1,101,99101,1166.00,1272.00,1550.00,2156.00,2600.00
TX,48,Sutton,0,435,3345,737.00,742.00,973.00,1214.00,1432.00
FL,12,Suwannee,0,121,43881,967.00,1013.00,1110.00,1484.00,1573.00
NC,37,Swain,0,173,14130,806.00,813.00,925.00,1264.00,1390.00
MT,30,Sweet Grass,0,097,3697,881.00,918.00,1176.00,1551.00,1638.00
WY,56,Sweetwater,0,037,42079,735.00,854.00,996.00,1263.00,1671.00
MN,27,Swift,0,151,9806,671.00,768.00,973.00,1285.00,1314.00
TX,48,Swisher,0,437,6989,756.00,783.00,973.00,1353.00,1432.00
IN,18,Switzerland,0,155,9896,685.00,729.00,956.00,1280.00,1287.00
GA,13,Talbot,1,263,5793,803.00,843.00,973.00,1353.00,1521.00
MD,24,Talbot,0,041,37663,1201.00,1282.00,1409.00,1960.00,2364.00
GA,13,Taliaferro,0,265,1635,765.00,770.00,973.00,1217.00,1395.00
AL,01,Talladega,0,121,81105,561.00,682.00,814.00,1107.00,1112.00
MS,28,Tallahatchie,0,135,12621,727.00,768.00,842.00,1096.00,1412.00
AL,01,Tallapoosa,0,123,41251,637.00,663.00,857.00,1030.00,1216.00
IA,19,Tama,0,171,17017,698.00,717.00,941.00,1174.00,1330.00
MO,29,Taney,0,213,56202,779.00,784.00,1029.00,1329.00,1522.00
LA,22,Tangipahoa Parish,1,105,133953,831.00,848.00,1099.00,1372.00,1455.00
NM,35,Taos,0,055,34475,908.00,1072.00,1279.00,1593.00,2146.00
TX,48,Tarrant,1,439,2113854,1427.00,1473.00,1723.00,2273.00,2815.00
MS,28,Tate,1,137,28094,825.00,830.00,1089.00,1337.00,1493.00
GA,13,Tattnall,0,267,24309,737.00,742.00,973.00,1167.00,1632.00
FL,12,Taylor,0,123,21421,887.00,908.00,1018.00,1343.00,1386.00
GA,13,Taylor,0,269,7799,828.00,888.00,973.00,1353.00,1395.00
IA,19,Taylor,0,173,5916,682.00,700.00,919.00,1116.00,1217.00
KY,21,Taylor,0,217,26056,619.00,790.00,866.00,1204.00,1209.00
TX,48,Taylor,1,441,143029,1010.00,1020.00,1276.00,1653.00,1987.00
WV,54,Taylor,0,091,16602,657.00,774.00,953.00,1286.00,1291.00
WI,55,Taylor,0,119,19979,691.00,778.00,973.00,1245.00,1570.00
IL,17,Tazewell,1,179,131276,758.00,818.00,1039.00,1346.00,1449.00
VA,51,Tazewell,0,185,40392,727.00,732.00,914.00,1096.00,1252.00
CA,06,Tehama,0,103,65484,952.00,1038.00,1362.00,1865.00,2285.00
GA,13,Telfair,0,271,12619,828.00,852.00,973.00,1215.00,1288.00
CO,08,Teller,1,119,24758,1029.00,1362.00,1493.00,2076.00,2505.00
LA,22,Tensas Parish,0,107,4127,601.00,761.00,834.00,1160.00,1249.00
LA,22,Terrebonne Parish,1,109,108862,760.00,904.00,1102.00,1330.00,1459.00
GA,13,Terrell,1,273,9004,966.00,1006.00,1129.00,1534.00,1858.00
TX,48,Terrell,0,443,862,789.00,811.00,1015.00,1321.00,1493.00
TX,48,Terry,0,445,11816,756.00,778.00,973.00,1266.00,1432.00
ID,16,Teton,0,081,11813,1136.00,1143.00,1323.00,1769.00,2219.00
MT,30,Teton,0,099,6238,1019.00,1241.00,1360.00,1891.00,2171.00
WY,56,Teton,0,039,23346,1252.00,1260.00,1653.00,2216.00,2730.00
MO,29,Texas,0,215,24828,612.00,694.00,888.00,1192.00,1490.00
OK,40,Texas,0,139,21144,847.00,897.00,1116.00,1338.00,1872.00
NE,31,Thayer,0,169,5006,666.00,732.00,961.00,1152.00,1272.00
GA,13,Thomas,0,275,45665,1001.00,1048.00,1149.00,1456.00,1521.00
KS,20,Thomas,0,193,7907,643.00,688.00,877.00,1116.00,1276.00
NE,31,Thomas,0,171,592,666.00,732.00,961.00,1187.00,1284.00
TX,48,Throckmorton,0,447,1439,767.00,788.00,986.00,1182.00,1451.00
NE,31,Thurston,0,173,6716,666.00,799.00,961.00,1189.00,1272.00
WA,53,Thurston,1,067,294272,1538.00,1682.00,1960.00,2613.00,3288.00
GA,13,Tift,0,277,41247,766.00,821.00,973.00,1174.00,1462.00
OR,41,Tillamook,0,057,27345,1016.00,1136.00,1405.00,1954.00,2083.00
OK,40,Tillman,0,141,7013,705.00,855.00,937.00,1303.00,1343.00
NY,36,Tioga,1,107,48344,783.00,868.00,1103.00,1412.00,1622.00
PA,42,Tioga,0,117,41186,725.00,826.00,1051.00,1362.00,1405.00
MS,28,Tippah,0,139,21769,733.00,768.00,842.00,1092.00,1118.00
IN,18,Tippecanoe,1,157,186955,894.00,1032.00,1242.00,1489.00,1992.00
IN,18,Tipton,1,159,15328,840.00,845.00,1109.00,1330.00,1725.00
TN,47,Tipton,1,167,61116,1060.00,1154.00,1274.00,1683.00,1959.00
