state,state_abbr,state_fips,county_code,msa_code,county_name,adult_1_children_0,adult_1_children_1,adult_1_children_2,adult_1_children_3,adults_2_children_0,adults_2_children_1,adults_2_children_3
Tennessee,TN,47,033,27180,Crockett,3926,5759,8629,11484,7197,8932,11489
Tennessee,TN,47,035,4700003,Cumberland,4417,6479,9707,12920,8097,10049,12925
Tennessee,TN,47,037,34980,Davidson,4814,7062,10580,14082,8825,10953,14088
Tennessee,TN,47,039,4700001,Decatur,3984,5845,8757,11655,7304,9065,11660
Tennessee,TN,47,041,4700003,DeKalb,4008,5879,8808,11723,7347,9118,11729
Tennessee,TN,47,043,34980,Dickson,4335,6359,9528,12680,7947,9863,12686
Tennessee,TN,47,045,4700001,Dyer,4171,6119,9168,12202,7647,9491,12207
Tennessee,TN,47,047,32820,Fayette,4452,6530,9784,13022,8161,10129,13028
Tennessee,TN,47,049,4700003,Fentress,4054,5948,8911,11860,7433,9225,11865
Tennessee,TN,47,051,4700002,Franklin,4136,6067,9091,12099,7583,9411,12105
Tennessee,TN,47,053,27180,Gibson,3926,5759,8629,11484,7197,8932,11489
Tennessee,TN,47,055,4700002,Giles,3961,5810,8706,11587,7262,9012,11592
Tennessee,TN,47,057,28940,Grainger,4323,6342,9502,12646,7926,9836,12652
Tennessee,TN,47,059,4700004,Greene,4323,6342,9502,12646,7926,9836,12652
Tennessee,TN,47,061,4700002,Grundy,4078,5982,8963,11928,7476,9278,11934
Tennessee,TN,47,063,34100,Hamblen,4054,5948,8911,11860,7433,9225,11865
Tennessee,TN,47,065,16860,Hamilton,4720,6924,10375,13808,8654,10740,13815
Tennessee,TN,47,067,4700003,Hancock,3844,5639,8449,11245,7047,8746,11250
Tennessee,TN,47,069,4700001,Hardeman,3879,5690,8526,11347,7112,8826,11353
Tennessee,TN,47,071,4700001,Hardin,4089,5999,8988,11963,7497,9304,11968
Tennessee,TN,47,073,28700,Hawkins,4089,5999,8988,11963,7497,9304,11968
Tennessee,TN,47,075,4700001,Haywood,3821,5605,8398,11177,7005,8693,11182
Tennessee,TN,47,077,4700001,Henderson,3984,5845,8757,11655,7304,9065,11660
Tennessee,TN,47,079,4700001,Henry,4066,5965,8937,11894,7454,9251,11900
Tennessee,TN,47,081,34980,Hickman,4522,6633,9938,13227,8290,10288,13233
Tennessee,TN,47,083,4700001,Houston,4335,6359,9528,12680,7947,9863,12686
Tennessee,TN,47,085,4700001,Humphreys,4335,6359,9528,12680,7947,9863,12686
Tennessee,TN,47,087,4700003,Jackson,4335,6359,9528,12680,7947,9863,12686
Tennessee,TN,47,089,34100,Jefferson,4311,6325,9476,12612,7904,9810,12618
Tennessee,TN,47,091,4700004,Johnson,4241,6222,9322,12407,7776,9650,12413
Tennessee,TN,47,093,28940,Knox,4662,6839,10247,13637,8547,10607,13644
Tennessee,TN,47,095,4700001,Lake,4171,6119,9168,12202,7647,9491,12207
Tennessee,TN,47,097,4700001,Lauderdale,3821,5605,8398,11177,7005,8693,11182
Tennessee,TN,47,099,4700002,Lawrence,4043,5930,8885,11826,7411,9198,11831
Tennessee,TN,47,101,4700002,Lewis,4522,6633,9938,13227,8290,10288,13233
Tennessee,TN,47,103,4700002,Lincoln,3984,5845,8757,11655,7304,9065,11660
Tennessee,TN,47,105,28940,Loudon,4300,6307,9450,12578,7883,9783,12584
Tennessee,TN,47,111,4700004,Macon,3821,5605,8398,11177,7005,8693,11182
Tennessee,TN,47,113,4700001,Madison,4300,6307,9450,12578,7883,9783,12584
Tennessee,TN,47,115,34980,Marion,4101,6016,9014,11997,7519,9331,12002
Tennessee,TN,47,117,27180,Marshall,4124,6050,9065,12065,7561,9384,12071
Tennessee,TN,47,119,16860,Maury,4568,6702,10041,13364,8375,10394,13370
Tennessee,TN,47,107,4700002,McMinn,4253,6239,9348,12441,7797,9677,12447
Tennessee,TN,47,109,34980,McNairy,3832,5622,8423,11211,7026,8720,11216
Tennessee,TN,47,121,4700004,Meigs,4171,6119,9168,12202,7647,9491,12207
Tennessee,TN,47,123,4700004,Monroe,4043,5930,8885,11826,7411,9198,11831
Tennessee,TN,47,125,17300,Montgomery,4405,6462,9682,12886,8076,10022,12891
Tennessee,TN,47,127,4700002,Moore,4148,6085,9117,12134,7604,9437,12139
Tennessee,TN,47,129,28940,Morgan,4487,6582,9861,13125,8225,10208,13131
Tennessee,TN,47,131,4700001,Obion,3961,5810,8706,11587,7262,9012,11592
Tennessee,TN,47,133,4700003,Overton,4054,5948,8911,11860,7433,9225,11865
Tennessee,TN,47,135,4700002,Perry,4510,6616,9913,13193,8268,10261,13199
Tennessee,TN,47,137,4700003,Pickett,4066,5965,8937,11894,7454,9251,11900
Tennessee,TN,47,139,17420,Polk,4452,6530,9784,13022,8161,10129,13028
Tennessee,TN,47,141,4700003,Putnam,4335,6359,9528,12680,7947,9863,12686
Tennessee,TN,47,143,4700004,Rhea,4195,6153,9219,12270,7690,9544,12276
Tennessee,TN,47,145,28940,Roane,4323,6342,9502,12646,7926,9836,12652
Tennessee,TN,47,147,34980,Robertson,4393,6445,9656,12851,8054,9996,12857
Tennessee,TN,47,149,34980,Rutherford,4428,6496,9733,12954,8118,10075,12960
Tennessee,TN,47,151,4700003,Scott,3902,5725,8577,11416,7154,8879,11421
Tennessee,TN,47,153,16860,Sequatchie,4720,6924,10375,13808,8654,10740,13815
Tennessee,TN,47,155,4700004,Sevier,4580,6719,10067,13398,8397,10421,13404
Tennessee,TN,47,157,32820,Shelby,4452,6530,9784,13022,8161,10129,13028
Tennessee,TN,47,159,34980,Smith,3973,5828,8731,11621,7283,9039,11626
Tennessee,TN,47,161,17300,Stewart,4393,6445,9656,12851,8054,9996,12857
Tennessee,TN,47,163,28700,Sullivan,4311,6325,9476,12612,7904,9810,12618
Tennessee,TN,47,165,34980,Sumner,4603,6753,10118,13467,8440,10474,13473
Tennessee,TN,47,167,32820,Tipton,4300,6307,9450,12578,7883,9783,12584
Tennessee,TN,47,169,34980,Trousdale,3809,5588,8372,11142,6983,8666,11147
Tennessee,TN,47,171,27740,Unicoi,4463,6547,9810,13056,8183,10155,13062
Tennessee,TN,47,173,28940,Union,4381,6427,9630,12817,8033,9969,12823
Tennessee,TN,47,175,4700004,Van Buren,3949,5793,8680,11553,7240,8985,11558
Tennessee,TN,47,177,4700003,Warren,3961,5810,8706,11587,7262,9012,11592
Tennessee,TN,47,179,27740,Washington,4463,6547,9810,13056,8183,10155,13062
Tennessee,TN,47,181,4700002,Wayne,4043,5930,8885,11826,7411,9198,11831
Tennessee,TN,47,183,4700001,Weakley,3821,5605,8398,11177,7005,8693,11182
Tennessee,TN,47,185,4700003,White,3926,5759,8629,11484,7197,8932,11489
Tennessee,TN,47,187,34980,Williamson,5211,7644,11454,15244,9554,11857,15251
Tennessee,TN,47,189,34980,Wilson,4755,6976,10452,13911,8718,10820,13917
Texas,TX,48,001,4800002,Anderson,3739,5485,8218,10937,6855,8507,10942
Texas,TX,48,003,4800001,Andrews,4089,5999,8988,11963,7497,9304,11968
Texas,TX,48,005,4800003,Angelina,3797,5570,8346,11108,6962,8640,11113
Texas,TX,48,007,18580,Aransas,3610,5296,7935,10561,6619,8214,10566
Texas,TX,48,009,48660,Archer,3961,5810,8706,11587,7262,9012,11592
Texas,TX,48,011,11100,Armstrong,3902,5725,8577,11416,7154,8879,11421
Texas,TX,48,013,41700,Atascosa,3540,5193,7781,10356,6490,8055,10361
Texas,TX,48,015,26420,Austin,3809,5588,8372,11142,6983,8666,11147
Texas,TX,48,017,4800001,Bailey,4113,6033,9040,12031,7540,9358,12036
Texas,TX,48,019,41700,Bandera,4393,6445,9656,12851,8054,9996,12857
Texas,TX,48,021,12420,Bastrop,3762,5519,8269,11006,6897,8560,11011
Texas,TX,48,023,4800001,Baylor,3961,5810,8706,11587,7262,9012,11592
Texas,TX,48,025,4800006,Bee,3599,5279,7910,10527,6598,8188,10532
Texas,TX,48,027,28660,Bell,3704,5433,8141,10835,6790,8427,10840
Texas,TX,48,029,41700,Bexar,3552,5210,7807,10390,6512,8082,10395
Texas,TX,48,031,4800004,Blanco,3529,5176,7756,10322,6469,8028,10327
Texas,TX,48,033,4800001,Borden,3622,5313,7961,10596,6640,8241,10600
Texas,TX,48,035,47380,Bosque,3821,5605,8398,11177,7005,8693,11182
Texas,TX,48,037,45500,Bowie,3797,5570,8346,11108,6962,8640,11113
Texas,TX,48,039,26420,Brazoria,3867,5673,8500,11313,7090,8799,11318
Texas,TX,48,041,17780,Brazos,3821,5605,8398,11177,7005,8693,11182
Texas,TX,48,043,4800001,Brewster,3762,5519,8269,11006,6897,8560,11011
Texas,TX,48,045,4800001,Briscoe,3727,5468,8192,10903,6833,8480,10908
Texas,TX,48,047,4800006,Brooks,3704,5433,8141,10835,6790,8427,10840
Texas,TX,48,049,4800004,Brown,3914,5742,8603,11450,7176,8906,11455
Texas,TX,48,051,17780,Burleson,3821,5605,8398,11177,7005,8693,11182
Texas,TX,48,053,4800004,Burnet,3669,5382,8064,10732,6726,8347,10737
Texas,TX,48,055,12420,Caldwell,3529,5176,7756,10322,6469,8028,10327
Texas,TX,48,057,4800006,Calhoun,3365,4936,7396,9844,6169,7656,9848
Texas,TX,48,059,10180,Callahan,3926,5759,8629,11484,7197,8932,11489
Texas,TX,48,061,15180,Cameron,3412,5005,7499,9980,6255,7763,9985
Texas,TX,48,063,4800002,Camp,3786,5553,8321,11074,6940,8613,11079
Texas,TX,48,065,11100,Carson,3949,5793,8680,11553,7240,8985,11558
Texas,TX,48,067,4800002,Cass,3786,5553,8321,11074,6940,8613,11079
Texas,TX,48,069,4800001,Castro,3727,5468,8192,10903,6833,8480,10908
Texas,TX,48,071,26420,Chambers,3797,5570,8346,11108,6962,8640,11113
Texas,TX,48,073,4800002,Cherokee,3727,5468,8192,10903,6833,8480,10908
Texas,TX,48,075,4800001,Childress,3821,5605,8398,11177,7005,8693,11182
Texas,TX,48,077,48660,Clay,3961,5810,8706,11587,7262,9012,11592
Texas,TX,48,079,31180,Cochran,3762,5519,8269,11006,6897,8560,11011
Texas,TX,48,081,4800004,Coke,3610,5296,7935,10561,6619,8214,10566
Texas,TX,48,083,4800004,Coleman,3914,5742,8603,11450,7176,8906,11455
Texas,TX,48,085,19100,Collin,4381,6427,9630,12817,8033,9969,12823
Texas,TX,48,087,4800001,Collingsworth,3821,5605,8398,11177,7005,8693,11182
Texas,TX,48,089,4800006,Colorado,3108,4559,6831,9092,5698,7071,9096
Texas,TX,48,091,41700,Comal,3809,5588,8372,11142,6983,8666,11147
Texas,TX,48,093,4800002,Comanche,3657,5365,8038,10698,6705,8321,10703
Texas,TX,48,095,4800004,Concho,3610,5296,7935,10561,6619,8214,10566
Texas,TX,48,097,4800002,Cooke,4031,5913,8860,11792,7390,9172,11797
Texas,TX,48,099,28660,Coryell,3540,5193,7781,10356,6490,8055,10361
Texas,TX,48,101,4800001,Cottle,3821,5605,8398,11177,7005,8693,11182
Texas,TX,48,103,4800001,Crane,3762,5519,8269,11006,6897,8560,11011
Texas,TX,48,105,4800001,Crockett,3610,5296,7935,10561,6619,8214,10566
Texas,TX,48,107,31180,Crosby,4066,5965,8937,11894,7454,9251,11900
Texas,TX,48,109,4800001,Culberson,3739,5485,8218,10937,6855,8507,10942
Texas,TX,48,111,4800001,Dallam,3587,5262,7884,10493,6576,8161,10498
Texas,TX,48,113,19100,Dallas,4019,5896,8834,11758,7369,9145,11763
Texas,TX,48,115,4800001,Dawson,4089,5999,8988,11963,7497,9304,11968
Texas,TX,48,117,4800001,Deaf Smith,4159,6102,9142,12168,7626,9464,12173
Texas,TX,48,119,4800002,Delta,3902,5725,8577,11416,7154,8879,11421
Texas,TX,48,121,19100,Denton,4381,6427,9630,12817,8033,9969,12823
Texas,TX,48,123,4800006,DeWitt,3365,4936,7396,9844,6169,7656,9848
Texas,TX,48,125,4800001,Dickens,4066,5965,8937,11894,7454,9251,11900
Texas,TX,48,127,4800005,Dimmit,3318,4868,7293,9707,6083,7550,9711
Texas,TX,48,129,4800001,Donley,3949,5793,8680,11553,7240,8985,11558
Texas,TX,48,131,4800006,Duval,3657,5365,8038,10698,6705,8321,10703
Texas,TX,48,133,4800002,Eastland,3657,5365,8038,10698,6705,8321,10703
Texas,TX,48,135,36220,Ector,3762,5519,8269,11006,6897,8560,11011
Texas,TX,48,137,4800005,Edwards,3342,4902,7345,9775,6126,7603,9780
Texas,TX,48,139,19100,Ellis,3856,5656,8475,11279,7069,8773,11284
Texas,TX,48,141,21340,El Paso,3739,5485,8218,10937,6855,8507,10942
Texas,TX,48,143,4800002,Erath,3657,5365,8038,10698,6705,8321,10703
Texas,TX,48,145,47380,Falls,3657,5365,8038,10698,6705,8321,10703
Texas,TX,48,147,4800002,Fannin,3879,5690,8526,11347,7112,8826,11353
Texas,TX,48,149,4800004,Fayette,3645,5348,8012,10664,6683,8294,10669
Texas,TX,48,151,4800001,Fisher,3926,5759,8629,11484,7197,8932,11489
Texas,TX,48,153,4800001,Floyd,3727,5468,8192,10903,6833,8480,10908
Texas,TX,48,155,4800001,Foard,3821,5605,8398,11177,7005,8693,11182
Texas,TX,48,157,26420,Fort Bend,4008,5879,8808,11723,7347,9118,11729
Texas,TX,48,159,4800002,Franklin,3786,5553,8321,11074,6940,8613,11079
Texas,TX,48,161,4800004,Freestone,3342,4902,7345,9775,6126,7603,9780
Texas,TX,48,163,4800005,Frio,3388,4971,7447,9912,6212,7709,9916
Texas,TX,48,165,4800001,Gaines,4089,5999,8988,11963,7497,9304,11968
Texas,TX,48,167,26420,Galveston,3949,5793,8680,11553,7240,8985,11558
Texas,TX,48,169,31180,Garza,4066,5965,8937,11894,7454,9251,11900
Texas,TX,48,171,4800004,Gillespie,3529,5176,7756,10322,6469,8028,10327
Texas,TX,48,173,4800001,Glasscock,3622,5313,7961,10596,6640,8241,10600
Texas,TX,48,175,47020,Goliad,3599,5279,7910,10527,6598,8188,10532
Texas,TX,48,177,4800006,Gonzales,3412,5005,7499,9980,6255,7763,9985
Texas,TX,48,179,4800001,Gray,3949,5793,8680,11553,7240,8985,11558
Texas,TX,48,181,43300,Grayson,3937,5776,8654,11518,7219,8959,11523
Texas,TX,48,183,30980,Gregg,3867,5673,8500,11313,7090,8799,11318
Texas,TX,48,185,4800004,Grimes,3984,5845,8757,11655,7304,9065,11660
Texas,TX,48,187,41700,Guadalupe,3762,5519,8269,11006,6897,8560,11011
Texas,TX,48,189,4800001,Hale,3727,5468,8192,10903,6833,8480,10908
Texas,TX,48,191,4800001,Hall,3949,5793,8680,11553,7240,8985,11558
Texas,TX,48,193,4800004,Hamilton,3657,5365,8038,10698,6705,8321,10703
Texas,TX,48,195,4800001,Hansford,3622,5313,7961,10596,6640,8241,10600
Texas,TX,48,197,4800001,Hardeman,3821,5605,8398,11177,7005,8693,11182
Texas,TX,48,199,13140,Hardin,3751,5502,8243,10971,6876,8534,10976
Texas,TX,48,201,26420,Harris,3856,5656,8475,11279,7069,8773,11284
Texas,TX,48,203,30980,Harrison,3867,5673,8500,11313,7090,8799,11318
Texas,TX,48,205,4800001,Hartley,3587,5262,7884,10493,6576,8161,10498
Texas,TX,48,207,4800001,Haskell,3926,5759,8629,11484,7197,8932,11489
Texas,TX,48,209,12420,Hays,3856,5656,8475,11279,7069,8773,11284
Texas,TX,48,211,4800001,Hemphill,3949,5793,8680,11553,7240,8985,11558
Texas,TX,48,213,4800002,Henderson,3937,5776,8654,11518,7219,8959,11523
Texas,TX,48,215,32580,Hidalgo,3412,5005,7499,9980,6255,7763,9985
Texas,TX,48,217,4800004,Hill,3821,5605,8398,11177,7005,8693,11182
Texas,TX,48,219,31180,Hockley,3762,5519,8269,11006,6897,8560,11011
Texas,TX,48,221,4800002,Hood,3902,5725,8577,11416,7154,8879,11421
Texas,TX,48,223,4800002,Hopkins,3902,5725,8577,11416,7154,8879,11421
Texas,TX,48,225,4800003,Houston,3482,5108,7653,10185,6383,7922,10190
Texas,TX,48,227,4800001,Howard,3622,5313,7961,10596,6640,8241,10600
Texas,TX,48,229,21340,Hudspeth,3739,5485,8218,10937,6855,8507,10942
Texas,TX,48,231,19100,Hunt,3786,5553,8321,11074,6940,8613,11079
Texas,TX,48,233,4800001,Hutchinson,4031,5913,8860,11792,7390,9172,11797
Texas,TX,48,235,41660,Irion,3610,5296,7935,10561,6619,8214,10566
Texas,TX,48,237,4800002,Jack,3797,5570,8346,11108,6962,8640,11113
Texas,TX,48,239,4800006,Jackson,3365,4936,7396,9844,6169,7656,9848
Texas,TX,48,241,4800003,Jasper,3786,5553,8321,11074,6940,8613,11079
Texas,TX,48,243,4800001,Jeff Davis,3762,5519,8269,11006,6897,8560,11011
Texas,TX,48,245,13140,Jefferson,3774,5536,8295,11040,6919,8587,11045
Texas,TX,48,247,4800006,Jim Hogg,3657,5365,8038,10698,6705,8321,10703
Texas,TX,48,249,4800006,Jim Wells,3657,5365,8038,10698,6705,8321,10703
Texas,TX,48,251,19100,Johnson,3774,5536,8295,11040,6919,8587,11045
Texas,TX,48,253,10180,Jones,3926,5759,8629,11484,7197,8932,11489
Texas,TX,48,255,4800006,Karnes,3599,5279,7910,10527,6598,8188,10532
Texas,TX,48,257,19100,Kaufman,4043,5930,8885,11826,7411,9198,11831
Texas,TX,48,259,41700,Kendall,3937,5776,8654,11518,7219,8959,11523
Texas,TX,48,261,4800006,Kenedy,3704,5433,8141,10835,6790,8427,10840
Texas,TX,48,263,4800001,Kent,3926,5759,8629,11484,7197,8932,11489
Texas,TX,48,265,4800004,Kerr,3634,5330,7987,10630,6662,8268,10634
Texas,TX,48,267,4800004,Kimble,3634,5330,7987,10630,6662,8268,10634
Texas,TX,48,269,4800001,King,3926,5759,8629,11484,7197,8932,11489
Texas,TX,48,271,4800005,Kinney,3318,4868,7293,9707,6083,7550,9711
Texas,TX,48,273,4800006,Kleberg,3704,5433,8141,10835,6790,8427,10840
Texas,TX,48,275,4800001,Knox,3926,5759,8629,11484,7197,8932,11489
Texas,TX,48,277,4800002,Lamar,3867,5673,8500,11313,7090,8799,11318
Texas,TX,48,279,4800001,Lamb,3762,5519,8269,11006,6897,8560,11011
Texas,TX,48,281,28660,Lampasas,3377,4953,7422,9878,6191,7683,9882
Texas,TX,48,283,4800005,La Salle,3645,5348,8012,10664,6683,8294,10669
Texas,TX,48,285,4800006,Lavaca,3412,5005,7499,9980,6255,7763,9985
Texas,TX,48,287,4800004,Lee,3762,5519,8269,11006,6897,8560,11011
Texas,TX,48,289,4800004,Leon,3342,4902,7345,9775,6126,7603,9780
Texas,TX,48,291,26420,Liberty,3622,5313,7961,10596,6640,8241,10600
Texas,TX,48,293,4800004,Limestone,3342,4902,7345,9775,6126,7603,9780
Texas,TX,48,295,4800001,Lipscomb,3902,5725,8577,11416,7154,8879,11421
Texas,TX,48,297,4800006,Live Oak,3599,5279,7910,10527,6598,8188,10532
Texas,TX,48,299,4800004,Llano,3085,4525,6780,9023,5655,7018,9027
Texas,TX,48,301,4800001,Loving,4089,5999,8988,11963,7497,9304,11968
Texas,TX,48,303,31180,Lubbock,4066,5965,8937,11894,7454,9251,11900
Texas,TX,48,305,31180,Lynn,4066,5965,8937,11894,7454,9251,11900
Texas,TX,48,313,4800004,Madison,3856,5656,8475,11279,7069,8773,11284
Texas,TX,48,315,47380,Marion,3867,5673,8500,11313,7090,8799,11318
Texas,TX,48,317,4800006,Martin,3902,5725,8577,11416,7154,8879,11421
Texas,TX,48,319,4800004,Mason,3529,5176,7756,10322,6469,8028,10327
Texas,TX,48,321,4800002,Matagorda,3493,5125,7679,10220,6405,7949,10224
Texas,TX,48,323,33260,Maverick,3318,4868,7293,9707,6083,7550,9711
Texas,TX,48,307,4800004,McCulloch,3914,5742,8603,11450,7176,8906,11455
Texas,TX,48,309,4800006,McLennan,3657,5365,8038,10698,6705,8321,10703
Texas,TX,48,311,20580,McMullen,3540,5193,7781,10356,6490,8055,10361
Texas,TX,48,325,41700,Medina,3388,4971,7447,9912,6212,7709,9916
Texas,TX,48,327,4800004,Menard,3610,5296,7935,10561,6619,8214,10566
Texas,TX,48,329,33260,Midland,3902,5725,8577,11416,7154,8879,11421
Texas,TX,48,331,4800004,Milam,3762,5519,8269,11006,6897,8560,11011
Texas,TX,48,333,4800004,Mills,3914,5742,8603,11450,7176,8906,11455
Texas,TX,48,335,4800001,Mitchell,3622,5313,7961,10596,6640,8241,10600
Texas,TX,48,337,4800002,Montague,3832,5622,8423,11211,7026,8720,11216
Texas,TX,48,339,26420,Montgomery,4043,5930,8885,11826,7411,9198,11831
Texas,TX,48,341,4800001,Moore,3587,5262,7884,10493,6576,8161,10498
Texas,TX,48,343,4800002,Morris,3786,5553,8321,11074,6940,8613,11079
Texas,TX,48,345,4800001,Motley,3727,5468,8192,10903,6833,8480,10908
Texas,TX,48,347,4800003,Nacogdoches,3949,5793,8680,11553,7240,8985,11558
Texas,TX,48,349,4800002,Navarro,3435,5039,7550,10049,6298,7816,10053
Texas,TX,48,351,4800003,Newton,3786,5553,8321,11074,6940,8613,11079
Texas,TX,48,353,4800001,Nolan,3926,5759,8629,11484,7197,8932,11489
Texas,TX,48,355,18580,Nueces,3774,5536,8295,11040,6919,8587,11045
Texas,TX,48,357,4800001,Ochiltree,3622,5313,7961,10596,6640,8241,10600
Texas,TX,48,359,11100,Oldham,4159,6102,9142,12168,7626,9464,12173
Texas,TX,48,361,13140,Orange,3809,5588,8372,11142,6983,8666,11147
Texas,TX,48,363,4800002,Palo Pinto,3797,5570,8346,11108,6962,8640,11113
Texas,TX,48,365,4800003,Panola,3622,5313,7961,10596,6640,8241,10600
Texas,TX,48,367,19100,Parker,4031,5913,8860,11792,7390,9172,11797
Texas,TX,48,369,4800001,Parmer,4113,6033,9040,12031,7540,9358,12036
Texas,TX,48,371,4800001,Pecos,3762,5519,8269,11006,6897,8560,11011
Texas,TX,48,373,4800003,Polk,3505,5142,7704,10254,6426,7975,10258
Texas,TX,48,375,11100,Potter,3902,5725,8577,11416,7154,8879,11421
Texas,TX,48,377,4800001,Presidio,3762,5519,8269,11006,6897,8560,11011
Texas,TX,48,379,4800002,Rains,3961,5810,8706,11587,7262,9012,11592
Texas,TX,48,381,11100,Randall,4159,6102,9142,12168,7626,9464,12173
Texas,TX,48,383,4800001,Reagan,3610,5296,7935,10561,6619,8214,10566
Texas,TX,48,385,4800005,Real,3342,4902,7345,9775,6126,7603,9780
Texas,TX,48,387,4800002,Red River,3867,5673,8500,11313,7090,8799,11318
Texas,TX,48,389,4800001,Reeves,3762,5519,8269,11006,6897,8560,11011
Texas,TX,48,391,4800006,Refugio,3610,5296,7935,10561,6619,8214,10566
Texas,TX,48,393,4800001,Roberts,3949,5793,8680,11553,7240,8985,11558
Texas,TX,48,395,17780,Robertson,3821,5605,8398,11177,7005,8693,11182
Texas,TX,48,397,19100,Rockwall,4393,6445,9656,12851,8054,9996,12857
Texas,TX,48,399,4800004,Runnels,3610,5296,7935,10561,6619,8214,10566
Texas,TX,48,401,30980,Rusk,3704,5433,8141,10835,6790,8427,10840
Texas,TX,48,403,4800003,Sabine,3879,5690,8526,11347,7112,8826,11353
Texas,TX,48,405,4800003,San Augustine,3762,5519,8269,11006,6897,8560,11011
Texas,TX,48,407,26420,San Jacinto,3914,5742,8603,11450,7176,8906,11455
Texas,TX,48,409,18580,San Patricio,3599,5279,7910,10527,6598,8188,10532
Texas,TX,48,411,4800004,San Saba,3377,4953,7422,9878,6191,7683,9882
Texas,TX,48,413,4800004,Schleicher,3610,5296,7935,10561,6619,8214,10566
Texas,TX,48,415,4800001,Scurry,3622,5313,7961,10596,6640,8241,10600
Texas,TX,48,417,4800001,Shackelford,3926,5759,8629,11484,7197,8932,11489
Texas,TX,48,419,4800003,Shelby,3762,5519,8269,11006,6897,8560,11011
Texas,TX,48,421,4800001,Sherman,3587,5262,7884,10493,6576,8161,10498
Texas,TX,48,423,46340,Smith,4019,5896,8834,11758,7369,9145,11763
Texas,TX,48,425,4800002,Somervell,3902,5725,8577,11416,7154,8879,11421
Texas,TX,48,427,4800006,Starr,3540,5193,7781,10356,6490,8055,10361
Texas,TX,48,429,4800002,Stephens,3797,5570,8346,11108,6962,8640,11113
Texas,TX,48,431,4800004,Sterling,3622,5313,7961,10596,6640,8241,10600
Texas,TX,48,433,4800001,Stonewall,3926,5759,8629,11484,7197,8932,11489
Texas,TX,48,435,4800004,Sutton,3610,5296,7935,10561,6619,8214,10566
Texas,TX,48,437,4800001,Swisher,3727,5468,8192,10903,6833,8480,10908
Texas,TX,48,439,19100,Tarrant,4089,5999,8988,11963,7497,9304,11968
Texas,TX,48,441,10180,Taylor,3926,5759,8629,11484,7197,8932,11489
Texas,TX,48,443,4800001,Terrell,3318,4868,7293,9707,6083,7550,9711
Texas,TX,48,445,4800001,Terry,3762,5519,8269,11006,6897,8560,11011
Texas,TX,48,447,4800001,Throckmorton,3926,5759,8629,11484,7197,8932,11489
Texas,TX,48,449,4800002,Titus,3786,5553,8321,11074,6940,8613,11079
Texas,TX,48,451,41660,Tom Green,3610,5296,7935,10561,6619,8214,10566
Texas,TX,48,453,12420,Travis,4159,6102,9142,12168,7626,9464,12173
Texas,TX,48,455,4800003,Trinity,3482,5108,7653,10185,6383,7922,10190
Texas,TX,48,457,4800003,Tyler,3762,5519,8269,11006,6897,8560,11011
Texas,TX,48,459,30980,Upshur,3797,5570,8346,11108,6962,8640,11113
Texas,TX,48,461,4800001,Upton,3762,5519,8269,11006,6897,8560,11011
Texas,TX,48,463,4800005,Uvalde,3342,4902,7345,9775,6126,7603,9780
Texas,TX,48,465,4800005,Val Verde,3318,4868,7293,9707,6083,7550,9711
Texas,TX,48,467,4800002,Van Zandt,3961,5810,8706,11587,7262,9012,11592
Texas,TX,48,469,47020,Victoria,3365,4936,7396,9844,6169,7656,9848
Texas,TX,48,471,4800004,Walker,3856,5656,8475,11279,7069,8773,11284
Texas,TX,48,473,26420,Waller,4078,5982,8963,11928,7476,9278,11934
Texas,TX,48,475,4800001,Ward,3762,5519,8269,11006,6897,8560,11011
Texas,TX,48,477,4800004,Washington,3493,5125,7679,10220,6405,7949,10224
Texas,TX,48,479,29700,Webb,3645,5348,8012,10664,6683,8294,10669
Texas,TX,48,481,4800006,Wharton,3108,4559,6831,9092,5698,7071,9096
Texas,TX,48,483,4800001,Wheeler,3949,5793,8680,11553,7240,8985,11558
Texas,TX,48,485,48660,Wichita,3961,5810,8706,11587,7262,9012,11592
Texas,TX,48,487,4800001,Wilbarger,3821,5605,8398,11177,7005,8693,11182
Texas,TX,48,489,4800006,Willacy,3038,4456,6677,8887,5569,6912,8891
Texas,TX,48,491,12420,Williamson,3996,5862,8783,11689,7326,9092,11694
Texas,TX,48,493,41700,Wilson,3599,5279,7910,10527,6598,8188,10532
Texas,TX,48,495,4800001,Winkler,3762,5519,8269,11006,6897,8560,11011
Texas,TX,48,497,19100,Wise,4066,5965,8937,11894,7454,9251,11900
Texas,TX,48,499,4800002,Wood,3949,5793,8680,11553,7240,8985,11558
Texas,TX,48,501,4800001,Yoakum,4089,5999,8988,11963,7497,9304,11968
Texas,TX,48,503,4800002,Young,3797,5570,8346,11108,6962,8640,11113
Texas,TX,48,505,4800006,Zapata,3540,5193,7781,10356,6490,8055,10361
Texas,TX,48,507,4800005,Zavala,3342,4902,7345,9775,6126,7603,9780
Utah,UT,49,001,4900011,Beaver,4265,6256,9373,12475,7818,9703,12481
Utah,UT,49,003,4900010,Box Elder,4148,6085,9117,12134,7604,9437,12139
Utah,UT,49,005,30860,Cache,4171,6119,9168,12202,7647,9491,12207
Utah,UT,49,007,4900011,Carbon,3949,5793,8680,11553,7240,8985,11558
Utah,UT,49,009,4900011,Daggett,4101,6016,9014,11997,7519,9331,12002
